X1,datotid_senest_aendret_i_sfien_,overskrift_,token_length_mean_mean,token_length_mean_std,token_length_mean_count,token_length_mean_se,token_length_median_mean,token_length_median_std,token_length_median_count,token_length_median_se,token_length_std_mean,token_length_std_std,token_length_std_count,token_length_std_se,sentence_length_mean_mean,sentence_length_mean_std,sentence_length_mean_count,sentence_length_mean_se,sentence_length_median_mean,sentence_length_median_std,sentence_length_median_count,sentence_length_median_se,sentence_length_std_mean,sentence_length_std_std,sentence_length_std_count,sentence_length_std_se,syllables_per_token_mean_mean,syllables_per_token_mean_std,syllables_per_token_mean_count,syllables_per_token_mean_se,syllables_per_token_median_mean,syllables_per_token_median_std,syllables_per_token_median_count,syllables_per_token_median_se,syllables_per_token_std_mean,syllables_per_token_std_std,syllables_per_token_std_count,syllables_per_token_std_se,n_tokens_mean,n_tokens_std,n_tokens_count,n_tokens_se,n_unique_tokens_mean,n_unique_tokens_std,n_unique_tokens_count,n_unique_tokens_se,proportion_unique_tokens_mean,proportion_unique_tokens_std,proportion_unique_tokens_count,proportion_unique_tokens_se,n_characters_mean,n_characters_std,n_characters_count,n_characters_se,n_sentences_mean,n_sentences_std,n_sentences_count,n_sentences_se,flesch_reading_ease_mean,flesch_reading_ease_std,flesch_reading_ease_count,flesch_reading_ease_se,flesch_kincaid_grade_mean,flesch_kincaid_grade_std,flesch_kincaid_grade_count,flesch_kincaid_grade_se,gunning_fog_mean,gunning_fog_std,gunning_fog_count,gunning_fog_se,automated_readability_index_mean,automated_readability_index_std,automated_readability_index_count,automated_readability_index_se,coleman_liau_index_mean,coleman_liau_index_std,coleman_liau_index_count,coleman_liau_index_se,lix_mean,lix_std,lix_count,lix_se,rix_mean,rix_std,rix_count,rix_se,dependency_distance_mean_mean,dependency_distance_mean_std,dependency_distance_mean_count,dependency_distance_mean_se,dependency_distance_std_mean,dependency_distance_std_std,dependency_distance_std_count,dependency_distance_std_se,prop_adjacent_dependency_relation_mean_mean,prop_adjacent_dependency_relation_mean_std,prop_adjacent_dependency_relation_mean_count,prop_adjacent_dependency_relation_mean_se,prop_adjacent_dependency_relation_std_mean,prop_adjacent_dependency_relation_std_std,prop_adjacent_dependency_relation_std_count,prop_adjacent_dependency_relation_std_se,dw_ek_borger_mean,dw_ek_borger_std,dw_ek_borger_count,dw_ek_borger_se,dw_sk_kontakt_mean,dw_sk_kontakt_std,dw_sk_kontakt_count,dw_sk_kontakt_se,dw_sk_lpr3kontakt_mean,dw_sk_lpr3kontakt_std,dw_sk_lpr3kontakt_count,dw_sk_lpr3kontakt_se,afdeling_resultat_udfoert_mean,afdeling_resultat_udfoert_std,afdeling_resultat_udfoert_count,afdeling_resultat_udfoert_se,quarter,date
57,4,Kontaktårsag,6.066474570083569,2.0421118172600528,1519,0.052396301387348264,5.190915075707703,2.3816014458069614,1519,0.06110689242593756,3.4775942876409744,1.2328750882162416,1519,0.03163298608290926,10.490693231703023,5.937359254342332,1519,0.15234017173108877,10.126398946675444,5.963670835164912,1519,0.15301527164829465,2.9285091496279665,3.5988245874732727,1519,0.09233828242493154,2.16236381198658,0.7437332389011015,1519,0.019082633285740544,1.7231731402238315,0.9386111966978743,1519,0.024082792495519176,1.1968280171340884,0.4411694827179803,1519,0.01131948259836556,44.37195523370639,92.93716566788595,1519,2.3845725298990104,31.621461487820934,45.51495244587065,1519,1.1678181115392707,0.9027935788607632,0.12308188313226576,1519,0.0031580226848564002,238.7228439763002,465.1333229453386,1519,11.934344421473565,3.770243581303489,6.802542296298843,1519,0.1745389519538092,13.250967875756789,60.83979045485376,1519,1.561021277127101,14.017263341805824,8.163229575801315,1519,0.20945133049652817,16.851703317090543,7.12745003778055,1519,0.18287540238804623,12.388441840945125,8.823401496101948,1519,0.2263899558015555,15.026790626596442,8.46011762792195,1519,0.21706885453499497,49.39232037778512,17.02788224535987,1519,0.43689970479345996,3.6276026581055167,2.1038091470730698,1519,0.053979325323821464,2.150777207074108,0.758603261040205,1519,0.019464166831088904,0.362987274988353,0.4132348602395712,1519,0.010602738840188608,0.37116875785961545,0.0964261832939552,1519,0.00247409339625714,0.04718887068525414,0.05885027166958414,1519,0.0015099744025104883,3565928.2225148124,2017308.1097186478,1519,51759.89033244001,9424838.585253457,2462442.4816877865,1519,63181.103663870905,-1,0,1519,0,660007.6221198157,3.8356466160504485,1519,0.09841463842059,4,2015-10-01T00:00:00Z
58,4,Medicin,4.602366971332955,0.9264657311096627,5951,0.012007743952113311,3.744832801209881,1.1855062109670906,5951,0.015365117733909828,2.7445861009217345,0.8227878714294564,5951,0.010663995175726328,10.203978799334594,6.630624451383999,5953,0.08593824680323393,9.740047035108349,6.694778257102009,5953,0.08676973192648046,3.3317380807571193,3.8830722598792304,5953,0.05032775188385747,1.7353193807736913,0.3280906870946531,5951,0.004252320222343113,1.2669299277432364,0.4888215652485874,5951,0.006335522185743427,0.9559571105239424,0.31798825054082347,5951,0.004121384487369336,33.591634470015116,43.09429182388145,5953,0.5585368186247203,25.961364018142113,25.16310741446781,5953,0.3261341901017255,0.8899545427165891,0.1250747671767518,5951,0.0016210699745254234,157.95834033260542,207.5585338432744,5953,2.690126192234815,3.311103645220897,3.5825948550370392,5953,0.04643332209591587,49.66646113275219,27.777636593937288,5951,0.36002059937538095,8.867657864537918,4.394196233253614,5951,0.05695233128704304,12.099235917625286,5.430138902637949,5951,0.07037898475660713,5.350852500886371,5.1524871956918865,5951,0.06678039444406289,6.631703340790965,6.466561100939978,5951,0.08381185330814145,34.58811127315979,14.400429435119072,5951,0.18664119313973573,2.3825642619067855,1.7172733665462736,5951,0.022257249446855615,2.0592004365283607,0.7612346572518268,5953,0.009866215818696808,0.44775393606493796,0.4413643714417845,5953,0.0057204386345845884,0.40885717211353334,0.09155558264193371,5953,0.0011866342778098485,0.05672499142366633,0.06406401267415499,5953,8.303213328946522e-4,2944711.6549638836,2330725.8969194097,5953,30208.089574178925,8202010.334622499,3111438.561254758,5947,40326.756092240765,-1,0,5953,0,660005.469847136,3.221255159887986,5953,0.04175006788250525,4,2015-10-01T00:00:00Z
59,4,Objektivt psykisk,5.571449961445446,1.0028891414382588,4525,0.014908832563318077,4.973370165745856,1.3657537038947087,4525,0.020303134666406455,3.1398532268116117,0.7495410871529219,4525,0.011142590049050062,8.933821326603379,5.379421725315677,4525,0.0799698535724395,8.323867403314917,5.436558842000886,4525,0.08081924725975062,3.4754276156283668,3.297194546109176,4525,0.04901570810322073,1.99746434930028,0.34931396046520535,4525,0.005192860440324028,1.703646408839779,0.5366929374183574,4525,0.007978414374305229,1.0713356903109192,0.27687618183053453,4525,0.004116008903798045,40.62055248618785,57.49647567067742,4525,0.8547358759171431,31.39403314917127,30.816893264153826,4525,0.45812032737538555,0.8834473621097019,0.10777100392063399,4525,0.0016021111269877517,220.67911602209944,283.171343435045,4525,4.209592039204296,4.5953591160221,4.767960194544743,4525,0.07087993804289215,28.781687402693912,27.854878286424388,4525,0.414087359494531,11.464269639118621,3.817400919019383,4525,0.0567490351397132,14.151253680251127,4.767990861733305,4525,0.07088039393772701,9.278439981709742,4.267127651500177,4525,0.06343462009298992,12.209769377741335,5.1331797951044384,4525,0.07630924986670722,44.019845286052785,13.535881108560599,4525,0.2012228238458141,2.7895032995371056,1.5882023814483492,4525,0.023610030663727365,2.0764450342506633,0.6633177126061666,4525,0.009860803457644481,0.5174732825365869,0.382625227115327,4525,0.005688061830426301,0.3966930190815234,0.07328401507322027,4525,0.0010894315883482753,0.07339635214802966,0.06134167659349556,4525,9.118981826586414e-4,3163348.603756906,2210648.429847351,4525,32863.240746320545,8214488.748894784,3055402.442300777,4524,45421.254995829244,-1,0,4525,0,660005.5573480662,3.358691174456824,4525,0.04992990977996907,4,2015-10-01T00:00:00Z
60,4,"Objektivt, somatisk",5.377178723665502,1.255748350463838,270,0.07642241089988301,4.638888888888889,1.2775465372716064,270,0.07774900630291925,3.2115973198819106,1.1236366011188579,270,0.06838234587458143,6.686848091378563,4.382273710435547,270,0.26669668492971244,5.972222222222222,4.134604023809909,270,0.25162398779914597,3.0532811000075246,3.25288416380718,270,0.19796422594094695,1.9936920573653234,0.48049777950189676,270,0.029242163629370252,1.5518518518518518,0.6074937057335256,270,0.03697088957473972,1.1909739302169389,0.45807068047594385,270,0.02787729384760175,51.181481481481484,71.21646428952467,270,4.334095995237087,36.48518518518519,42.28314193591832,270,2.5732700711661245,0.8546554540436475,0.1318493883584159,270,0.008024098244129271,283.0074074074074,370.2782435413854,270,22.534416282334274,6.933333333333334,7.556183612159584,270,0.45985469033674164,31.381501134144433,41.003345129265014,270,2.495384117829781,10.543437032548457,5.962708272008899,270,0.36287886937799146,12.52901819140055,5.546866593622383,270,0.33757155075542444,7.239935834153797,6.32910178579583,270,0.3851768685362893,8.971757948475439,10.8897143651149,270,0.6627269113957198,35.68719664692597,14.886442098222435,270,0.9059600153545516,2.016900328664648,1.583265880138673,270,0.09635449300891356,1.7284022366671692,0.6840504696431854,270,0.041629985855063965,0.543782574877033,0.39243609001845264,270,0.023882899875803842,0.40415043652529054,0.09577389075407776,270,0.005828613376227095,0.08339040564185873,0.06476900637501617,270,0.003941716202088031,3378201.262962963,2279706.69038377,270,138738.5309798485,10089877.788888888,1541685.126672873,270,93823.96893877136,-1,0,270,0,660007.637037037,3.9042582936918078,270,0.23760559308716533,4,2015-10-01T00:00:00Z
61,4,"Observation af patient, Psykiatri",4.428344859404405,0.6040768631902684,8742,0.006460437998913167,3.7393617021276597,0.8494960139213228,8742,0.009085129165978265,2.450080635236336,0.680524861064706,8742,0.007278028574722508,12.360061626340407,7.488394809051411,8743,0.08008634881290255,11.729783827061649,7.4892461933078005,8743,0.0800954541363088,4.69422826204581,4.264296912427501,8743,0.04560549739680627,1.6249438293109586,0.2202395460820701,8742,0.002355402133525896,1.1823953328757721,0.38288230664284045,8742,0.004094822287818378,0.8442591784190211,0.24779359268969994,8742,0.002650085178970878,60.46013954020359,78.55202405139123,8743,0.8400925643684254,41.93938007548896,37.33974661304653,8743,0.3993384494395588,0.8259670974562083,0.1365819918477581,8742,0.001460707310391688,270.37469975980787,351.5391041719553,8743,3.759615249460489,4.720462083952877,5.51841004149636,8743,0.05901789672490373,56.817854410336324,19.674524031934844,8742,0.21041369138881713,8.405312629892046,3.784917959970439,8742,0.04047866968819836,10.404297566478947,4.63144724802424,8742,0.049532070526715766,5.608242036541839,4.262664878024094,8742,0.04558804323208361,6.606397700856352,4.912121164656633,8742,0.05253380184073982,30.162345933001724,12.853513688980495,8742,0.13746483819507693,2.1903523043709696,1.5534772962640722,8742,0.01661401779606343,2.3152052596522963,0.6572937531150166,8743,0.00702957818421692,0.49787140923651607,0.38974823248174467,8743,0.004168251500043322,0.3869710572763108,0.07424390903524151,8743,7.940184442522662e-4,0.057975368887612004,0.05086449097370725,8743,5.43981917377973e-4,1772936.052384765,2305864.6955661974,8743,24660.596701079157,8942949.874485126,2963554.5064003277,8740,31694.41061504223,-1,0,8743,0,660005.7598078463,2.78295948095532,8743,0.029762995863082523,4,2015-10-01T00:00:00Z
62,4,Ordination,5.075782273043898,1.612590864786771,630,0.06424715789148137,3.9642857142857144,1.834550246851163,630,0.07309023134326618,3.494702618219736,1.3669423998399868,630,0.05446028878669887,7.583774413417271,6.278315756061283,630,0.2501340870026448,7.217460317460318,6.4175345964408335,630,0.25568069836864454,2.6069545132133545,2.941868875086313,630,0.11720686148045176,1.874148358291291,0.5400309224175766,630,0.021515346946624343,1.3388888888888888,0.6586796329467453,630,0.026242424722794238,1.14422217096065,0.47872811277425814,630,0.019072984549348502,18.915873015873014,18.062184639254305,630,0.7196146609305654,16.08888888888889,13.113847959406119,630,0.5224682086514552,0.9115198283466409,0.10544723012755558,630,0.004201118207450734,93.47619047619048,87.21655105080325,630,3.4747905674464565,2.8857142857142857,2.2170646991194833,630,0.08832997190443183,40.58451785893828,44.95309011147075,630,1.790973979307229,9.48262264906997,6.392402983833041,630,0.2546794309557265,12.337639070183448,6.224337686312801,630,0.24798354922797688,6.268821712745398,7.586569474620748,630,0.3022561627589907,7.363396473509478,9.169032979676619,630,0.3653030179080025,35.57774404044611,15.800330913443595,630,0.6295002514899475,1.9316140935783792,1.6212691724246184,630,0.06459290994379331,1.6621926078314624,0.7767025803384557,630,0.030944571498812242,0.49175663002122183,0.42967190452732495,630,0.017118538430608496,0.40519412977193414,0.09313004410667346,630,0.0037103897701623355,0.07794292910789535,0.07830918040300212,630,0.0031199124263732126,2716023.1793650794,2368429.551535893,630,94360.49197295756,9737964.455555556,2206358.3867000677,630,87903.42220762654,-1,0,630,0,660006.0603174603,3.0760648204754633,630,0.12255335592033477,4,2015-10-01T00:00:00Z
63,4,Plan,5.340393155378177,0.9271458380776566,1197,0.026797913313331062,4.397243107769423,1.31855833095093,1197,0.03811116913888782,3.4055578843693124,0.8288051017190374,1197,0.023955505549767647,11.247992583254407,6.1602780060233275,1197,0.17805461580209989,10.586883876357561,6.315292004946526,1197,0.18253508859816997,4.42041883922447,4.046538178725879,1197,0.11695978656110631,1.95019056698757,0.3276587884879149,1197,0.0094705400700022,1.4411027568922306,0.5644852513254575,1197,0.016315692969121096,1.1837716384237764,0.2989342321277366,1197,0.008640295096999932,43.12364243943191,41.348260902946436,1197,1.1951163083809755,34.09356725146199,26.517513624381557,1197,0.7664533476897641,0.8773211607976347,0.10791467907099804,1197,0.003119129802681944,229.57309941520467,215.88981855881684,1197,6.240007133036782,3.887218045112782,3.2250812693721955,1197,0.0932166707066045,30.432165560848357,27.476288680139376,1197,0.7941654613357196,11.808965797922548,4.231414815714607,1197,0.12230339906327335,15.63461991002748,4.850796162822481,1197,0.14020579043042394,9.347248053458417,4.839122320858368,1197,0.13986837360543308,12.020357144462896,5.563313982495446,1197,0.16080016726049126,44.09137473558452,12.584847862672406,1197,0.36374823488891905,3.5202583177041102,2.0159550993387394,1197,0.05826849215832029,2.178381539063266,0.6765990048318213,1197,0.019556191415325677,0.5447119993737461,0.4304522124831387,1197,0.012441646828261476,0.39798880249362206,0.07481386094403532,1197,0.002162394822772139,0.06974141494067507,0.0664341943161556,1197,0.0019201917402947044,2682784.8370927316,2396508.047118007,1197,69267.86732336011,9453923.225104602,2518687.0954595963,1195,72799.28968615882,-1,0,1197,0,660006.6382623225,3.3405344216287256,1197,0.09655369001781451,4,2015-10-01T00:00:00Z
64,4,Samtale med behandlingssigte,5.328352857531839,1.7694854774721929,3288,0.030858946691878157,4.6184610705596105,2.189362882335807,3288,0.03818139981103011,2.8877107091635184,1.0384424682100015,3288,0.01810992018699874,10.065225393656574,7.402889992952249,3288,0.1291027197265829,9.612074209245742,7.093865225496549,3288,0.12371348147241647,3.7519683576332508,5.104148412004636,3288,0.08901380981012362,1.978548356255837,0.66148256864544,3288,0.011535927015686414,1.5647810218978102,0.8852992052360209,3288,0.015439177844944927,1.0161213216685632,0.371938251166605,3288,0.006486418120716686,66.78223844282239,118.0192422971603,3288,2.0581968900172276,41.42548661800487,57.47313162869614,3288,1.002302831938953,0.8690247461636889,0.1682347389623142,3288,0.0029339301777014264,317.0872871046229,547.5109021725035,3288,9.54831783502383,4.892335766423358,7.41170287296559,3288,0.12925641197102114,29.233605286194788,53.928041850337124,3288,0.9404782293179789,11.682308507344942,7.366147903264258,3288,0.12846195595572144,15.71919809092232,7.7228417957319975,3288,0.13468252004235348,8.69915465580325,7.899085163065007,3288,0.1377561167158314,10.278597848745788,8.350677854896828,3288,0.14563166866644034,42.7552181934466,19.37040898062794,3288,0.3378102989502887,2.655779630653222,1.728548699233318,3288,0.03014502963887391,2.0129031022471477,0.7942885630054063,3288,0.013851997507641305,0.4129323837310037,0.4501333238813969,3288,0.007850101299354803,0.38556494274763314,0.09883385047175614,3288,0.0017236131982376803,0.05465836703735523,0.06652267180447433,3288,0.0011601223119096422,3292696.329075426,2220823.83309062,3288,38730.063145416716,7765733.1006691,3047381.2186465953,3288,53144.81286977602,-1,0,3288,0,660004.7569951338,3.3763453126656695,3288,0.058881783062159146,4,2015-10-01T00:00:00Z
65,4,Semistruktureret diagnostisk interview,5.1502899952543055,1.4400767940182941,198,0.10234180136393037,4.282828282828283,1.393716166258188,198,0.0990470950142136,3.1992640702706447,1.4569714118487436,198,0.1035424495719324,12.014516567622872,6.278809891519059,198,0.4462155889108519,11.037878787878787,6.03793671228659,198,0.4290974774564469,6.977626922026327,5.126617612184167,198,0.3643328491329844,1.8791756050918087,0.4875344299386491,198,0.034647563236981385,1.371212121212121,0.6189310790908091,198,0.04398551647897047,1.0907989041479453,0.4646412444607723,198,0.03302061538913298,442.1363636363636,525.2939294100347,198,37.331014015824294,184.91414141414143,177.1994422594957,198,12.593016009179705,0.6563043251335782,0.2564555482429432,198,0.01822550219958877,2158.909090909091,2492.4107164572297,198,177.1279167336939,30.085858585858585,33.59005929243414,198,2.3871415678581287,35.66200949309579,40.897399245569844,198,2.906451605412298,11.269933601456264,5.948401931932296,198,0.4227345176863542,13.70342444005715,5.980872981827199,198,0.42504213471915814,8.835124161459214,6.885980010013239,198,0.48936529031507864,9.707092766539333,11.327253268719762,198,0.8049928370774944,38.27872456438035,15.822136312557712,198,1.1244302653711404,3.0523544863617573,1.8499673284669964,198,0.13147145322121284,2.194427329576545,0.8553541114154132,198,0.060787369763827565,0.7326473287533991,0.47251953212185516,198,0.03358050091346579,0.3671214415410821,0.10648254510867396,198,0.007567384965512632,0.08450801675376143,0.05667931473500114,198,0.004028023501349115,4003602.409090909,1900638.0585109617,198,135072.4652024245,9443805.797979798,1819788.0967189723,198,129326.70861196594,-1,0,198,0,660006.9848484849,3.167854520218367,198,0.22512961767277048,4,2015-10-01T00:00:00Z
66,4,Telefonkonsultation,5.101125260235707,1.6171217280640005,1110,0.04853792687563416,4.133783783783784,1.9070802321401583,1110,0.05724103464023395,2.8366120243851247,0.976535059100824,1110,0.029310710794093687,9.869951847849505,6.131856513144253,1110,0.18404774228294699,9.494144144144144,6.181884872296999,1110,0.18554934404620513,3.8555556279569285,4.39002918390437,1110,0.13176677538391054,1.8286049535312199,0.5773803358156577,1110,0.017330077280453413,1.354054054054054,0.7339240462348953,1110,0.02202873851127246,0.982773561707885,0.39320023921937947,1110,0.01180190960736184,48.93783783783784,66.469670167143,1110,1.9950878984742837,34.57027027027027,37.78988966605851,1110,1.1342639638175953,0.872836585717448,0.14179672704810983,1110,0.0042560303588927055,233.7045045045045,311.2962877861374,1110,9.343561582905108,4.04054054054054,4.555753768990936,1110,0.13674100067124031,42.11701980569158,47.94693534577158,1110,1.4391278042562512,9.836819672329703,6.737600360450352,1110,0.20222915068014166,13.543061260849033,6.4142481312602335,1110,0.1925237298802538,7.531275899634936,7.317588995148824,1110,0.2196375160809306,9.114127273335617,7.940124522596017,1110,0.2383229269466242,37.48393233989463,16.052530690421012,1110,0.4818168894145815,2.443926842750167,1.56496114078109,1110,0.04697232626104157,1.9861480039989678,0.7685658055053352,1110,0.02306851130581956,0.4514183923111317,0.452911858319768,1110,0.013594154526976017,0.3822182192801092,0.09657455469953602,1110,0.0028986863466764915,0.054086117604371604,0.06355207734831636,1110,0.0019075163171669064,3604119.517117117,2047348.0820759975,1110,61451.17573538769,6340746.893693694,3318671.5020790338,1110,99609.9625010964,-1,0,1110,0,660007.3828828828,4.062216185515591,1110,0.12192746454657458,4,2015-10-01T00:00:00Z
67,4,Telefonnotat,4.793367545510755,0.7680419286832879,782,0.027465123296975875,3.7794117647058822,0.9505699681199855,782,0.03399231266133603,2.9567472794290666,0.7629903470533916,782,0.02728447910669361,12.618426244873232,5.443347877304422,782,0.1946537226877716,12.12915601023018,5.71718832194079,782,0.20444623699559136,5.371988717235415,3.8533130303882963,782,0.13779419264634893,1.7446341414463733,0.25317985495333173,782,0.00905369312913012,1.1943734015345269,0.4023860380840878,782,0.014389295344731587,1.029773540001705,0.2782805799958768,782,0.00995129322411305,60.51150895140665,65.4034205664494,782,2.3388215445230385,43.250639386189256,33.43303882954873,782,1.1955630276856772,0.8205178613137036,0.13060663102959025,782,0.004670483590368583,288.26342710997443,297.6052471683675,782,10.642341911357757,4.833759590792839,4.714973118352861,782,0.1686070944844056,46.43124899509051,21.057858555325424,782,0.7530274845590945,9.917869104567766,3.3126856355970524,782,0.11846139647841042,13.061739709366108,3.9844484704824983,782,0.14248358641026115,7.45597426179227,3.911755080342423,782,0.13988407608600692,9.463228105251364,4.307805056229232,782,0.15404679430914311,37.21760547303932,10.279191042902397,782,0.3675831212372552,2.9826781727439813,1.5689636966739546,782,0.05610602724711229,2.3278726268548016,0.5580936904353017,782,0.019957389625001317,0.6139188674537914,0.420173631929666,782,0.015025378402023623,0.3950521473132965,0.06012844988117946,782,0.0021501889779296404,0.0673168424479977,0.0542996789096799,782,0.0019417525535321866,3472170.561381074,2120182.572889753,782,75817.57401753645,7703159.567934782,3059206.186761589,736,109396.98989392788,-1,0,782,0,660006.2723785166,4.249423155240653,782,0.15195906179218993,4,2015-10-01T00:00:00Z
